text,is_quote_status,has_card,1_day_after,is_in_reply_to,is_urls,year,month,day_of_week
"['tesla', 'share', 'drop', 'sharpli', 'afterhour', 'news', 'tesla', 'ceo', 'elon', 'musk', 'su', 'sec', 'tsla', 'httpstcoliwoa8txs1', 'httpstcoaitbqqrg3n']",0,0,0,1,1,2018,9,3
"['sec', 'charg', 'tesla', 'elon', 'musk', 'fraud', 'tsla', 'httpstcot8bdcirbvh', 'httpstcorq4mnjj8ix']",0,0,0,0,1,2018,9,3
"['long', 'compani', 'start', 'beggingask', 'random', 'custom', 'help', 'core', 'busi', 'function', 'free', 'would', 'posit', 'neg', 'mind', 'tsla']",0,0,1,0,0,2018,9,1
"['hey', 'elonmusk', 'let', 'first', 'see', 'get', 'member', 'team', 'connect', 'hand', 'keyboard', 'put', '8k', 'peski', 'doj', 'sec', 'investig', 'impress', 'tsla']",1,0,1,0,0,2018,9,6
"['correct', 'sourc', 'tsla', 'investig', 'record', 'via', 'foia', 'sec', 'author', 'take', 'determin', 'costli', 'effort', 'acquir', 'kind', 'materi', 'mani', 'compani', 'hide', 'investor', 'subscrib', 'help', 'defray', 'cost', 'foia']",1,0,1,0,0,2018,9,5
"['first', 'publish', 'tsla', 'document', 'client', 'subscrib', 'dec2017', 'post', 'research', 'report', 'w', 'document', 'seekingalpha', 'work', 'tesla', 'avail', 'free', 'site', 'awhil', 'sign', 'free', 'email', 'alert', 'home', 'page']",1,0,1,0,0,2018,9,5
"['slipperi', 'tsla', 'gave', 'quot', 'report', 'doj', 'acknowledg', 'document', 'request', 'accompani', 'press', 'releas', '8k', 'blog', 'post', 'tweet', 'appear', 'want', 'claim', 'disclos', 'dont', 'want', 'show', 'edgar', 'search']",0,0,1,0,0,2018,9,2
"['qtrresearch', 'hey', 'cnbc', 'help', 'one', 'digit', 'report', 'tsla', 'stori', 'earlier', 'today', 'explain', 'danger', 'new', 'crimin', 'probe', 'investor', 'dont', 'counter', 'chimp', 'talkingup', 'elon', 'gang', 'im', 'johnpgavin']",0,0,1,1,0,2018,9,1
"['yet', 'anoth', 'financ', 'execut', 'leav', 'tesla', 'tsla', 'httpstcopabuy8xiut']",0,0,1,0,1,2018,9,2
"['captain', 'obvious', 'statement', 'ppl', 'emot', 'wtheir', 'view', 'tsla', 'care', 'wonder', 'place']",0,0,1,1,0,2018,9,1
"['tesla', 'share', 'climb', '8', 'bullish', 'analyst', 'report', 'tsla', 'httpstcozgjbodehp2', 'httpstcoyo6aelkegj']",0,0,1,0,1,2018,9,0
"['much', 'hate', 'youv', 'done', 'fintwit', 'congrat', 'tsla', 'short']",0,0,1,0,0,2018,9,4
"['tsla', 'httpstcovivk3qlq3a']",0,0,1,0,0,2018,9,4
"['time', 'sec', 'offici', 'tri', 'strike', 'balanc', 'harm', 'could', 'come', 'ban', 'ceo', 'run', 'public', 'compani', 'versu', 'risk', 'investor', 'let', 'stay', 'let', 'say', 'welladvis', 'tsla']",1,0,1,0,0,2018,9,4
"['fell', 'asleep', 'mani', 'time', 'real', 'snoozer', 'dude', 'talk', 'slower', 'short', 'bu', 'tsla']",0,0,1,0,0,2018,9,4
"['cto', 'arguabl', 'import', 'man', 'compani', 'recycl', 'startup', 'run', 'side', 'isnt', 'concern', 'anyon', 'ok', 'tsla']",0,0,1,0,0,2018,9,4
"['wasnt', 'tsla', 'gon', 'na', 'fanci', 'reveal', 'today']",0,0,0,0,0,2018,9,2
"['tsla', '2025', '8642']",0,0,0,0,0,2018,9,2
"['stock', 'make', 'biggest', 'move', 'premarket', 'tsla', 'ual', 'twtr', 'nflx', 'amp', 'httpstco0a4hif5b15']",0,0,0,0,1,2018,8,0
"['good', 'time', 'ultim', 'ceo', 'ca', 'went', 'jail', 'question', 'old', 'elon', 'find', 'guest', 'club', 'fed', 'seriou', 'accus', 'compani', 'found', 'merit', 'tsla']",1,0,0,0,0,2018,8,5
['tsla'],1,0,0,0,0,2018,8,5
"['two', 'thought', 'tsla', 'sec', 'investig', '1', 'peopl', 'stop', 'assum', 'formal', 'supposedli', 'seriou', 'tyco', 'probe', 'sent', 'peopl', 'jail', 'inform', 'sec', 'probe', 'pose', 'risk', '2', 'would', 'nice', 'main', 'stream', 'media', 'gave', 'credit', 'earli', 'warn']",1,0,0,0,0,2018,8,4
"['want', 'set', 'happen', 'call', 'somehow', 'land', 'thing', 'goe', 'bankrupt', 'elon', 'musk', 'liter', 'die', '2018', 'tsla']",0,0,0,0,0,2018,8,2
"['musk', 'henri', 'ford', 'tsla', 'latest', 'case', 'point', 'lesson', 'solitari', 'leader', 'often', 'fail', 'elon', 'musk', 'could', 'learn', 'lesson', 'henri', 'ford', 'one', 'expert', 'say', 'httpstcop5shq11hf6', 'elon', 'musk', 'could', 'learn', 'lesson', 'henri', 'ford', 'one', 'person', 'cant', 'run', 'car', 'compani']",0,1,1,0,1,2018,8,1
"['musk', 'henri', 'ford', 'tsla', 'latest', 'case', 'point', 'lesson', 'solitari', 'leader', 'often', 'fail', 'elon', 'musk', 'could', 'learn', 'lesson', 'henri', 'ford', 'one', 'expert', 'say', 'httpstcogwirnuec4u', 'elon', 'musk', 'could', 'learn', 'lesson', 'henri', 'ford', 'one', 'person', 'cant', 'run', 'car', 'compani']",0,1,1,0,1,2018,8,0
"['roughli', 'speak', 'join', 'tsla', 'take', 'musk']",0,1,0,0,0,2018,8,4
"['pretti', 'sad', 'big', 'boy', 'gon', 'na', 'get', 'burn', 'twice', 'massiv', 'growth', 'stori', 'year', 'least', 'time', 'fault', 'vrx', 'tsla']",0,0,0,0,0,2018,8,4
"['add', 'list', 'see', 'report', 'relat', 'document', 'undisclos', 'sec', 'investig', 'tesla', 'model', '3', 'matter', 'ran', 'jun2016', 'may2017', 'httpstco1m08gmbuin', 'tsla']",1,0,0,0,1,2018,8,4
"['glad', 'hear', 'unbias', 'sec', 'expert', 'offer', 'season', 'perspect', 'sec', 'probe', 'noth', 'tesla', 'tsla']",1,0,0,0,0,2018,8,4
"['sec', 'reportedli', 'investig', 'whether', 'elon', 'musk', 'tweet', 'takepriv', 'deal', 'hurt', 'short', 'seller', 'here', 'know', 'tsla', 'httpstco4qgyjresex']",0,0,0,0,1,2018,8,3
"['lot', 'misinform', 'today', 'formal', 'sec', 'investig', 'mean', 'tsla', 'keep', 'mind', 'compani', 'sat', 'formal', 'sec', 'probe', 'past', 'unfortun', 'mani', 'compani', 'wrong', 'draw', 'connect', 'formal', 'sec', 'probe', 'abil', 'rais', 'fund']",0,0,0,0,0,2018,8,2
"['sarahnlynch', 'report', 'tesla', 'solarc', 'base', 'year', 'foia', 'request', 'post', 'free', 'tsla']",0,0,0,1,0,2018,8,2
"['pro', 'tip', 'elonmusk', 'tsla']",1,0,1,0,0,2018,8,5
"['agre', 'still', 'noth', 'keep', 'elonmusk', 'disclos', 'sec', 'investig', 'tesla', 'solarc', 'start', 'mani', 'stand', 'deal', 'go', 'privat', 'materi', 'uhhuh', 'could', 'get', 'way', 'tsla']",1,0,1,0,0,2018,8,4
"['without', 'foia', 'respons', 'other', 'dont', 'typic', 'know', 'question', 'ask', 'confirm', 'comment', 'sought', 'point', 'way', 'other', 'tesla', 'mani', 'compani', 'undisclos', 'sec', 'problem', 'tsla', 'foia']",1,0,1,0,0,2018,8,4
"['miss', 'anyth', 'tsla', '48', 'straight', 'hour']",0,0,0,1,0,2018,8,3
"['indignantli', 'clear', 'throat', 'weve', 'repeatedli', 'warn', 'undisclos', 'sec', 'probe', 'tesla', 'solarc', 'long', 'old', 'elon', 'petul', 'tweet', 'take', 'compani', 'privat', 'week', 'major', 'media', 'stori', 'cite', 'earlier', 'sec', 'activ', 'act', 'like', 'break', 'news', 'tsla']",0,0,0,0,0,2018,8,3
"['jamiepastor', 'store', 'showroom', 'tsla']",0,0,0,1,0,2018,8,3
"['turn', 'tsla', 'special', 'situat', 'probabl', 'well', 'say', 'death', 'realli', 'car', 'anymor', 'least', 'long', 'wont']",0,0,0,0,0,2018,8,2
"['musk', 'bet', 'enough', 'compani', 'owner', 'want', 'stay', 'invest', 'privat', 'tsla', 'market', 'cap', 'buy', 'massiv', 'lower', 'complet', 'batshit', 'thing', 'ever', 'die', 'privat', 'annual', 'liquid', 'hold', 'contrafund', 'ya']",0,0,1,0,0,2018,8,1
"['2017', 'ira', 'sohn', 'pick', 'tsla', 'palihapitiya', 'went', 'compar', 'tesla', 'appl', '2007', 'iphon', 'releas', 'know', 'earli', 'traction', 'tesla', 'track', 'close', 'appl', 'said', 'httpstcobgidrwqsuu']",0,0,1,0,1,2018,8,1
"['hmeisler', 'tsla', 'nflx']",0,0,1,1,0,2018,8,3
"['focu', 'well', 'notic', 'telsa', 'misinform', 'analyt', 'meaningless', 'well', 'notic', 'come', 'late', 'investig', 'process', 'whether', 'disclos', 'sec', 'probe', 'need', 'find', 'what', 'investig', 'start', 'stand', 'tsla']",0,0,1,0,0,2018,8,3
"['tesla', 'earn', 'hit', 'brace', 'one', 'highli', 'anticip', 'report', 'season', 'tsla', 'httpstcoptw79y9tq8']",0,0,1,0,1,2018,8,2
"['buy', 'side', 'analyst', 'sign', 'today', 'tsla', 'call', 'youtub', 'caller']",0,0,1,0,0,2018,8,2
"['maybebullish', 'ignor', 'idiot', 'talk', 'tsla']",0,0,1,1,0,2018,7,2
"['tsla', 'short', 'uniqu', 'amp', 'though', 'fang', 'long', 'crowd', 'amp', 'trite']",0,0,0,0,0,2018,7,5
"['wouldnt', 'rt', 'microfundi', 'would', 'anyon', 'want', 'long', 'tsla', 'nflx']",0,0,1,0,0,2018,7,1
"['elon', 'musk', 'take', 'media', 'matter', 'tesla', 'investor', 'cnbcfastmoney', 'trader', 'discuss', 'tsla', 'httpstcoaoyd9jxhbu']",0,0,1,0,0,2018,7,0
"['depress', 'guy', 'ive', 'thought', 'extrem', 'sharp', 'still', 'biggest', 'tsla', 'long', 'somehow', 'trow', 'cant', 'help']",0,0,1,1,0,2018,7,4
"['hey', 'elon', 'long', 'theme', 'round', 'ask', 'simpl', 'question', 'one', 'say', 'specif', 'contact', 'tesla', 'andor', 'solarc', 'sec', 'divis', 'enforc', 'past', 'year', 'tsla', 'httpstcoyykjikcqmf']",1,0,0,0,1,2018,7,3
"['hey', 'elon', 'honey', 'how', 'come', 'consist', 'stay', 'silent', 'weve', 'warn', 'undisclos', 'sec', 'probe', 'tesla', 'amp', 'solarc', 'react', 'like', 'other', 'say', 'stuff', 'dont', 'like', 'feel', 'littl', 'neglect', 'tsla', 'httpstcodnzuggij7j']",1,0,0,0,1,2018,7,3
"['tsla', '2025', 'back', '88', '755', 'yield', 'trade', '92', 'recent', 'june', '18th']",0,0,0,0,0,2018,7,3
"['tsla', 'lt', '300']",0,0,0,0,0,2018,7,3
"['remind', 'read', 'thread', 'tesla', 'alreadi', 'proven', 'stay', 'silent', 'sec', 'investig', 'even', 'one', 'formal', 'subpoena', 'fli', 'post', 'record', '20162017', 'formal', 'investig', 'free', 'access', 'httpstco1m08gmbuin', 'tsla', 'httpstcoaq7922zclf']",1,0,0,0,1,2018,7,1
"['tsla', 'made', 'quit', 'clear', '5k', 'aberr', 'wonthebattlebutlostthewar', 'wonthebattlebutlostthewar']",0,0,0,1,0,2018,7,1
"['tsla', '12', 'sinc', 'yesterday', 'open', 'thanksforplay', 'thanksforplay']",0,0,0,0,0,2018,7,1
"['microfundi', 'build', 'new', 'plant', 'hire', '2x', 'employe', 'margin', 'look', 'point', 'tsla']",0,0,0,1,0,2018,7,1
"['key', 'princip', 'invest', 'normal', 'number', 'estim', 'ongo', 'futur', 'busi', 'correctli', 'pretti', 'obviou', '5k', 'anyth', 'normal', 'cost', 'financi', 'amp', 'human', 'would', 'take', 'make', '5k', 'typic', 'week', 'tsla']",0,0,0,0,0,2018,7,1
"['tsla', 'cant', 'today', 'even', 'lie', 'think', 'game']",0,0,0,0,0,2018,7,0
"['tsla', 'nflx', 'merg', 'massiv', 'synergi', 'squeez', 'short']",0,0,1,0,0,2018,6,1
"['tsla', 'httpstcom0aoog2irp']",0,0,0,0,0,2018,6,2
"['stock', 'make', 'biggest', 'move', 'premarket', 'vz', 'tsla', 'aapl', 'wfc', 'siri', 'amp', 'httpstcosocjaatpwq']",0,0,0,0,1,2018,6,1
"['stock', 'make', 'biggest', 'move', 'premarket', 'cmcsa', 'orcl', 'rcl', 'mik', 'tsla', 'amp', 'httpstco5x3i3roiep']",0,0,1,0,1,2018,6,3
"['stock', 'make', 'biggest', 'move', 'premarket', 'twx', 'rh', 'play', 'xom', 'tsla', 'c', 'amp', 'httpstcookkgrv5dc']",0,0,1,0,1,2018,6,1
"['ludicr', 'mode', 'sound', 'short', 'screech', 'tsla']",0,0,1,0,0,2018,6,2
"['tsla', 'bond', 'bounc', 'back', '90']",0,0,1,0,0,2018,6,2
"['hey', 'elon', 'thank', 'take', 'question', 'contact', 'tesla', 'andor', 'solar', 'citi', 'sec', 'divis', 'enforc', 'past', 'year', 'natur', 'contact', 'last', 'contact', 'thing', 'stand', 'ask', 'friend', 'tsla', 'scti', 'httpstcogln7umtlyv']",1,0,1,0,1,2018,6,4
"['tsla', 'equiti', 'bounc', '5', '2025', 'bond', 'back', 'april', 'low', 'httpstcoahsvfgggjw']",0,0,1,0,0,2018,5,2
"['stock', 'make', 'biggest', 'move', 'premarket', 'aapl', 'cm', 'di', 'qcom', 'tsla', 'sbux', 'amp', 'httpstco1vrls9g1km']",0,0,1,0,1,2018,5,1
"['hey', 'elonmusk', 'meant', 'complain', 'earlier', 'today', 'holierthanth', 'hypocrisi', 'big', 'media', 'compani', 'publish', 'enough', 'sugarcoat', 'lie', 'tsla', 'httpstcozcvqidizvd']",1,0,1,0,1,2018,5,3
"['elon', 'honey', 'let', 'play', 'littl', 'game', 'here', 'recent', 'publish', 'report', 'undisclos', 'sec', 'investig', 'tesla', 'go', 'ahead', 'point', 'lie', 'cant', 'that', 'thought', 'httpstcoc44qixpbpf', 'httpstco1m08gmbuin', 'tsla', 'httpstcosd76qvghnj']",1,0,1,0,1,2018,5,2
"['disclos', 'sec', 'probe', 'elon', 'lectur', 'peopl', 'credibl', 'tsla', 'httpstcowwf3abhfsw']",1,0,1,0,1,2018,5,2
"['hey', 'elon', 'dare', 'attack', 'free', 'press', 'like', 'your', 'holierthanth', 'victim', 'repeatedli', 'chosen', 'disclos', 'sec', 'probe', 'tesla', 'solarc', 'defi', 'show', 'publish', 'research', 'wrong', 'cant', 'that', 'peopl', 'respect', 'us', 'tsla', 'httpstcosd76qvghnj']",1,0,1,0,1,2018,5,2
"['your', 'lucki', 'old', 'elon', 'crew', 'mostli', 'stay', 'silent', 'warn', 'peski', 'undisclos', 'sec', 'investig', 'weve', 'repeatedli', 'found', 'tesla', 'solar', 'citi', 'httpstcobsitghedxg', 'tsla', 'scti', 'httpstcotky665ndpk']",1,0,0,0,1,2018,5,0
"['sound', 'like', 'youv', 'fallen', 'behind', 'due', 'dilig', 'worri', 'latest', 'report', 'report', 'tesla', 'post', 'free', 'awhil', 'right', 'httpstcobsitghedxg', 'tsla', 'httpstcomdmuzwiipk']",0,0,0,0,1,2018,5,4
"['definit', 'abil', 'transpar', 'check', 'make', 'sure', 'lovetweet', 'tesla', 'brilliantdisrupt', 'bestvisionarygeniuseverinthewholewid', 'world', 'elon', 'wasnt', 'peopl', 'magazin', 'tsla', 'httpstcozcvqidizvd']",1,0,1,0,1,2018,5,2
"['elonmusk', 'tsla', 'httpstcozneykqjj6']",0,0,0,0,1,2018,5,5
"['craig_mcdermott', 'bluegrasscap', 'think', 'go', 'find', 'collaps', 'consensu', 'mortgag', 'bubbl', 'ye', 'hous', 'crisi', 'consensu', 'canadian', 'hous', 'crisi', 'consensu', 'tsla', 'short', 'similarli', 'get', 'winner', 'rich', 'structur']",0,0,1,1,0,2018,5,4
"['interest', 'funni', 'also', 'time', 'given', 'hard', 'elonmusk', 'play', 'ref', 'week', 'tsla', 'httpstco9wqpdpzkla']",1,0,1,0,1,2018,5,4
"['afterhour', 'buzz', 'spot', 'sq', 'tsla', 'amp', 'httpstcojp9mbotbul']",0,0,0,0,1,2018,5,2
"['press', '1', 'youd', 'like', 'ask', 'question', 'today', 'tesla', 'call', 'hey', 'guy', 'great', 'quarter', 'love', 'mar', 'tunnel', 'thing', 'quick', 'one', 'pleas', 'research', 'rag', 'probe', 'report', 'keep', 'warn', 'undisclos', 'sec', 'probe', 'httpstcotdvbiso7fr', 'tsla', 'httpstcoofigo1nwrb']",0,0,0,0,1,2018,5,2
"['tsla', 'fli', 'musk', 'letter', 'httpstco02thrae6nj']",0,0,1,0,1,2018,4,1
"['tsla', 'green', 'perhap', 'start', 'weekli', 'product', 'halt']",0,0,1,0,0,2018,4,1
"['start', 'reserv', 'legal', 'cost', 'tsla']",0,0,0,0,0,2018,4,0
"['tesla', 'cash', 'burn', 'debt', 'final', 'get', 'attent', 'httpstconqrnmiztp6', 'tsla', 'httpstcoo6xsu3rb6f']",0,0,1,0,1,2018,4,0
"['hey', 'elonmusk', 'long', 'youv', 'invit', 'us', 'play', 'holiday', 'weekend', 'garbag', 'dump', 'surpris', 'peopl', 'didnt', 'throw', 'sec', 'probe', 'onto', 'heap', 'new', 'weve', 'warn', 'undisclos', 'sec', 'probe', 'found', 'tesla', 'solar', 'citi', 'tsla', 'httpstcoqlcqovip5p']",1,0,0,0,1,2018,3,5
"['economp', 'id', 'curiou', 'know', 'borrow', 'short', 'tsla', 'rememb', 'like', '2050', 'back', '2012', 'prime', 'broker', 'could', 'look', 'stuff']",0,0,1,1,0,2018,3,2
"['said', 'initi', 'float', 'right', 'mind', 'buy', 'tsla', 'vanilla', 'bond', 'equiti', 'that', 'thing', 'least', 'youll', 'get', 'upsid', 'convert', 'bond', 'sure', 'get', 'take', 'risk', 'compani', 'like', 'tsla', 'max', 'return', '53']",0,0,1,0,0,2018,3,2
"['tsla', 'correct', 'noth', 'new', 'inform', 'chang', 'sentiment', 'enabl', 'realiz', 'prior', 'factscircumst']",0,0,1,1,0,2018,3,2
"['tesla', 'motor', 'inc', 'sec', 'investig', 'updat', 'access', 'report', 'free', 'show', 'probesreport', 'full', 'research', 'histori', 'compani', 'includ', 'histori', 'undisclos', 'sec', 'probe', 'httpstcotdvbiso7fr', 'tsla']",0,0,1,0,1,2018,3,2
"['tesla', 'motor', 'inc', 'sec', 'investig', 'updat', 'access', 'report', 'free', 'show', 'full', 'research', 'histori', 'compani', 'includ', 'histori', 'undisclos', 'sec', 'probe', 'httpstcotdvbiso7fr', 'tsla']",0,0,1,0,1,2018,3,2
"['remind', 'tesla', 'kept', 'quiet', 'yearlong', 'formal', 'sec', 'probe', 'model', '3', 'jun2016', '31may2017', 'found', 'sign', 'confirm', 'undisclos', 'sec', 'probe', 'still', 'tesla', 'solar', 'citi', 'know', 'tesla', 'ongo', 'jan2018', 'tsla']",0,0,1,0,0,2018,3,2
"['tsla', '19', 'sinc', '312', 'close']",0,0,0,0,0,2018,3,1
"['see', 'thestalwart', 'move', 'ge', 'amp', 'fb', 'give', 'us', 'tick', 'tick', 'tsla']",0,0,0,0,0,2018,3,1
"['tsla', 'sold', 'client', 'data']",0,0,0,0,0,2018,3,1
"['stock', 'make', 'biggest', 'move', 'premarket', 'usg', 'intc', 'ba', 'fb', 'ge', 'c', 'tsla', 'amp', 'httpstcocpo9ghi8d']",0,0,0,0,1,2018,3,0
"['buyintheta', 'tslaq', 'financ', 'sub', 'absolv', 'remaind', 'tsla', 'f', 'awalk', 'yolo', 'mugatu', 'person', 'ever', 'mute', 'jfc', 'jack']",0,0,1,1,0,2018,3,5
"['hardcorevalu', 'brad', 'jacob', 'xpo', 'nick', 'howley', 'tdg', 'sean', 'healey', 'amg', 'appeas', 'mass', 'hok', 'tan', 'avgo', 'anger', 'mass', 'elon', 'musk', 'tsla']",0,0,1,1,0,2018,2,0
"['dmoses34', 'tsla', 'bull', 'look', 'tripl', 'digit', 'return', 'never', 'understood', 'bought', 'rr', 'debt', 'compani', 'like', 'tsla']",0,0,1,1,0,2018,2,2
"['tesla', 'analyst', 'david', 'whiston', 'chat', 'cbsmoneywatch', 'compani', 'earn', 'say', 'peopl', 'need', 'put', 'hype', 'tsla', 'perspect', 'given', 'compani', 'limit', 'product', 'capac', 'watch', 'httpstcop7dluybhkl', 'httpstcoeur7mew9pw']",0,0,0,0,1,2018,2,3
"['earn', 'tesla', 'q4', 'loss', '304', 'vs', '312', 'est', 'q4', 'rev', '329b', 'vs', '328b', 'est', 'tsla', 'httpstcoigumsqnq6b', 'httpstcoccomtajcyx']",0,0,0,0,1,2018,2,2
"['stock', 'make', 'biggest', 'move', 'premarket', 'amzn', 'brkb', 'jpm', 'aapl', 'bx', 'tsla', 'amp', 'httpstcoifhuxbn3bl']",0,0,1,0,1,2018,1,1
"['hindsight', 'bia', 'kind', 'like', 'say', 'tsla', 'safer', 'buy', '2013', 'gm', 'busi', 'busi', 'busi', 'parallel', 'univers', 'investor', 'freak', 'tesla', 'miss', 'target', 'cant', 'equiti', 'financ', 'goe', 'belli', 'httpstco8fj80008nu']",0,0,0,0,1,2018,1,3
"['hedgeyeindstrl', 'know', 'tough', 'environ', 'short', 'tsla', 'wont', 'go', 'anyth']",0,0,1,0,0,2018,1,3
"['afterhour', 'buzz', 'intc', 'tsla', 'amp', 'httpstcosn9b86oyop']",0,0,0,0,1,2018,1,2
"['upper20sstcap', 'capital_walk', 'retail_risk', 'crossdefault', 'wallstcyn', 'amount', 'time', 'spend', 'tsla', 'rel', 'much', 'real', 'jim', 'care', 'short', 'big', 'question', 'mark', 'vrx', 'shotgun', 'spread', 'shorter', 'hope', 'major', 'look', 'like', 'smell', 'like', 'good', 'short', 'fact', 'good', 'short', 'level', 'care']",0,0,1,1,0,2018,1,0
"['long', 'enough', 'time', 'horizon', 'deep', 'valu', 'investor', 'woman', 'cnbc', 'whose', 'largest', 'two', 'hold', 'gbtc', 'tsla']",0,0,0,0,0,2017,12,3
"['glad', 'see', 'tsla', 'preannounc', 'preannounc', 'preannounc', 'im', 'sure', 'theyll', 'pull', 'whiff', 'new', 'word', 'total', 'miss', 'say', 'made', 'forward', 'look', 'nebul', 'statement', 'guy', 'fidel', 'wrap', 'ball', 'around', 'real', 'quick', 'puke']",0,0,0,0,0,2017,12,3
"['gerberkawasaki', 'supermugatu', 'pretti', 'sure', 'differ', 'two', 'factual', 'prove', 'tsla', 'eventu', 'fuck', 'cant', 'bitcoin', 'confid', 'game', 'one', 'actual', 'bigger', 'scam', 'somehow', 'tangibl', 'one']",0,0,0,1,0,2017,12,4
"['tsla', 'twtr', 'chatter', 'httpstcosodkb8a8kr']",1,0,0,0,1,2017,12,3
"['elon', 'musk', 'hype', 'happytalk', 'investor', 'fan', 'tesla', 'motor', 'kept', 'quiet', 'yearlong', 'formal', 'sec', 'probe', 'model', '3', 'httpstcouvyowciau5', 'tsla']",0,0,1,0,1,2017,12,3
"['tesla', 'kept', 'quiet', 'yearlong', 'formal', 'sec', 'probe', 'focus', 'model', '3', 'time', 'goldman', 'analyst', 'report', 'post', 'document', 'tsla', 'httpstcofsnvxjnkaa', 'httpstcou3fyamd833']",0,0,1,0,1,2017,12,3
"['obvious', 'tri', 'close', 'gap', 'tsla', 'multipl', 'funni']",0,0,0,1,0,2017,12,0
"['tesla', 'undisclos', 'sec', 'investig', 'confirm', 'tesla', 'solarc', 'unit', '2nd', 'time', 'sinc', 'jan2017', 'tsla', 'scti', 'publish', '17oct', 'httpstcotgjvqdsbfz']",0,0,0,0,1,2017,12,0
"['fang', 'futur', 'start', 'trade', 'tomorrow', 'httpstcos1icecnuyp', 'fb', 'aapl', 'amzn', 'nflx', 'googl', 'baba', 'bidu', 'nvda', 'tsla', 'twtr', 'httpstcozi1esvkepc']",0,0,1,0,1,2017,11,1
"['hey', 'miss', 'old', 'elonmusk', 'say', 'peski', 'undisclos', 'sec', 'probe', 'found', 'tesla', 'solarc', 'tsla', 'httpstcodhbmguldxz']",1,0,0,0,1,2017,11,2
"['stock', 'make', 'biggest', 'move', 'hour', 'fb', 'tsla', 'gpro', 'amp', 'httpstcowo0irn53n7', 'stock', 'make', 'biggest', 'move', 'hour', 'fb', 'tsla', 'gpro']",0,1,0,0,1,2017,11,2
"['earn', 'tesla', 'q3', 'loss', '292', 'vs', '229', 'est', 'q3', 'rev', '298b', 'vs', '295b', 'est', 'tsla', 'share', 'fall', '2', 'httpstcof9lxtq99qz', 'httpstcosuog3v0oaw']",0,0,0,0,1,2017,11,2
"['nickatfp', 'short', 'tsla', 'novelti', 'plate']",0,0,0,1,0,2017,10,2
"['hour', 'buzz', 'tsla', 'gs', 'ge', 'amp', 'httpstcoo4jhoblmgm']",0,0,1,0,1,2017,10,0
"['gm', '45', 'tsla', '6', 'one', 'wrong']",0,0,1,0,0,2017,10,0
"['earli', 'mover', 'efx', 'tsla', 'azo', 'cv', 'wba', 'nke', 'amp', 'httpstcox9rvmdch8h']",0,0,0,0,1,2017,9,1
"['howardlindzon', 'larger', 'market', 'cap', '1', 'year', 'tsla', 'f', '5', 'year', '10', 'year', 'askhowardlindzon', 'askhowardlindzon']",0,0,1,1,0,2017,8,1
"['must', 'elonmusk', 'stay', 'quiet', 'everi', 'time', 'remind', 'investor', 'he', 'disclos', 'sec', 'probe', 'found', 'tsla', 'solarc', 'bad', 'corpgov', 'httpstcozkxpuohm0w', 'corpgov']",1,0,0,0,1,2017,8,4
"['cours', 'need', 'worri', 'histori', 'shoddi', 'govern', 'undisclos', 'sec', 'probe', 'coven', 'tsla', 'httpstcokqbdop5soo']",1,0,1,0,1,2017,8,4
"['brianlanti', 'weve', 'trash', 'tsla', 'govern', 'year', 'also', 'warn', 'repeatedli', 'undisclos', 'sec', 'probe', 'tesla', 'solarc']",0,0,1,1,0,2017,8,4
"['bet', 'wizard', 'oz', 'hard', 'say', 'tsla', 'httpstcoa2urimq76']",1,0,0,0,1,2017,8,2
"['strong', 'demand', 'cash', 'burn', 'tesla', '2nd', 'quarter', 'httpstcoyr5sx5pvck', 'tsla', 'httpstcou6zrtffosu', 'tesla']",0,0,1,0,1,2017,8,4
"['hey', 'cnbc', 'know', 'tsla', 'kept', 'multipl', 'sec', 'probe', 'investor', 'happi', 'come', 'explain', 'base', 'foia', 'data', 'short', 'httpstcou77iejwcyu']",1,0,1,0,1,2017,8,3
"['icymi', 'sec', 'probe', 'tsla', 'confirm', 'ongo', '11apr2017', 'track', 'sinc', '27jun2016', 'sec', 'probe', 'scti', 'last', 'confirm', '27jan2017']",0,0,1,0,0,2017,8,3
"['cgrantwsj', 'elonmusk', 'sec', 'probe', 'tsla', 'confirm', 'ongo', '11apr2017', 'track', 'sinc', '27jun2016', 'sec', 'probe', 'scti', 'last', 'confirm', '27jan2017']",0,0,1,1,0,2017,8,2
"['hey', 'elonmusk', 'miss', 'chanc', 'disclos', 'sec', 'investig', 'tsla']",0,0,1,0,0,2017,8,2
"['afterhour', 'buzz', 'tsla', 'cake', 'fit', 'amp', 'httpstcocdfuu8iu7j']",0,0,1,0,1,2017,8,2
"['earn', 'tesla', 'q2', 'loss', '133', 'vs', '182', 'est', 'q2', 'rev', '279b', 'vs', '251b', 'est', 'tsla', 'httpstcokt3k21uy1a', 'httpstcobbdvocwnk8']",0,0,1,0,1,2017,8,2
"['liebo7', 'find_me_valu', 'uh', 'huhh', 'affirm', 'liquid', 'cheapest', 'highest', 'valu', 'disconnect', 'short', 'w', 'biggest', 'fanboy', 'user', 'base', 'sinc', 'tsla']",0,0,1,1,0,2017,8,2
"['long', 'your', 'explain', 'thing', 'report', 'warn', 'undisclos', 'sec', 'probe', 'tsla', 'solarc', 'nonsens', 'propaganda', 'httpstcohag7fifun9']",1,0,1,0,1,2017,7,1
